undiff	Monocyte	Neutrophil	Baso	Erythroid	Meg	Mast	Lymphoid	Eos	Neu_Mon	Ccr7_DC	pDC
3806	2	2	0	0	0	0	0	0	0	0	0	0
815	0	0	3	0	0	0	0	0	0	0	0	0
459	0	0	0	0	0	2	0	0	0	0	0	0
952	0	2	0	0	0	0	0	0	0	0	1	0
3150	2	0	0	0	0	0	0	0	0	0	0	0
5810	2	0	0	0	0	0	0	0	0	0	0	0
3003	1	1	0	0	0	0	0	0	0	0	0	0
456	0	3	0	0	0	0	0	0	0	0	0	0
1660	4	0	0	0	0	0	0	0	0	0	0	1
1373	0	2	0	0	0	0	0	0	0	0	0	0
4267	2	0	0	0	0	1	0	0	0	0	0	0
3752	0	0	2	0	0	0	0	0	0	0	0	0
5763	1	0	0	0	0	1	0	0	0	0	0	0
2990	0	0	2	0	0	0	0	0	0	0	0	0
123	6	12	0	7	0	0	0	0	0	0	0	0
4620	1	0	3	0	0	0	0	0	0	0	0	0
523	0	0	0	0	1	1	0	0	0	0	0	0
5047	0	2	0	0	0	0	0	0	0	0	0	0
4845	0	3	0	0	0	0	0	0	0	0	0	0
5253	0	2	0	0	0	0	0	0	0	0	0	0
3458	1	2	0	0	0	0	0	0	0	0	0	0
2855	2	1	0	0	0	0	0	0	0	0	0	0
751	2	0	0	0	0	1	0	0	0	0	0	0
3823	0	0	0	0	0	2	0	0	0	0	0	0
1892	0	2	0	0	0	0	0	0	0	0	0	0
4858	0	2	0	0	0	0	0	0	0	0	0	0
5858	3	4	0	0	0	0	0	0	0	0	0	0
222	0	2	0	0	0	0	0	0	0	0	0	0
3275	1	1	0	0	0	0	0	0	0	0	0	0
811	1	0	0	0	0	1	0	0	0	0	0	0
3992	1	0	1	0	0	0	0	0	0	0	0	0
121	3	2	0	0	0	0	0	0	0	0	0	0
3955	2	0	0	0	0	0	0	0	0	0	0	0
1464	1	0	1	0	0	0	0	0	0	0	0	0
1907	0	0	3	0	0	0	0	0	0	0	0	0
3890	3	0	0	0	0	0	0	0	0	0	0	0
2107	3	0	0	0	0	0	0	0	0	0	0	0
2098	2	0	0	0	0	0	0	0	0	0	0	0
4459	3	0	0	0	0	0	0	0	0	0	0	0
5615	2	0	0	0	0	0	0	0	0	0	0	0
561	0	0	0	0	2	0	0	0	0	0	0	0
3416	0	2	0	0	0	0	0	0	0	0	0	0
5610	2	0	0	0	0	0	0	0	0	0	0	0
282	1	2	0	0	0	0	0	0	0	0	0	0
3322	0	2	0	0	0	0	0	0	0	0	0	0
4873	0	4	0	0	0	0	0	0	0	0	0	0
5747	2	0	0	0	0	0	0	0	0	0	0	0
1979	0	3	0	0	0	0	0	0	0	0	0	0
4631	2	0	0	0	0	0	0	0	0	0	0	0
2454	0	2	0	0	0	0	0	0	0	0	0	0
642	1	0	0	0	0	0	0	0	0	0	0	0
4666	2	0	0	0	0	0	0	0	0	0	0	0
4398	3	0	0	0	0	0	0	0	0	0	0	0
3331	2	0	0	0	0	0	0	0	0	0	0	0
4939	2	0	0	0	0	0	0	0	0	0	0	0
3011	0	2	0	0	0	0	0	0	0	0	0	0
582	1	0	6	1	0	0	0	0	0	0	0	0
2847	0	2	0	0	0	0	0	0	0	0	0	0
3548	1	0	0	0	0	0	0	0	0	0	0	0
2438	1	1	0	0	0	0	0	0	0	0	0	0
316	0	0	2	0	0	0	0	0	0	0	0	0
4359	1	0	0	0	2	0	0	0	0	0	0	0
95	0	2	0	0	0	0	0	0	0	0	0	0
3794	0	2	0	0	0	0	0	0	0	0	0	0
4311	2	0	0	0	0	0	0	0	0	0	0	0
2136	2	0	0	0	0	0	0	0	0	0	0	0
1772	1	0	0	0	0	0	0	0	0	0	0	0
4118	0	1	0	0	0	0	1	0	0	0	0	0
954	2	0	0	0	0	0	0	0	0	0	0	0
778	2	0	0	0	0	0	0	0	0	0	0	0
1994	2	0	0	0	0	0	0	0	0	0	0	0
5706	2	0	0	0	0	0	0	0	0	0	0	0
4692	2	0	0	0	0	0	0	0	0	0	0	0
1189	3	0	0	0	0	0	0	0	0	0	0	0
2681	1	0	0	0	0	0	0	0	0	0	0	0
3535	1	0	1	0	0	0	0	0	0	0	0	0
2041	0	2	0	0	0	0	0	0	0	0	0	0
4559	1	2	9	0	0	0	0	0	0	0	0	0
3973	2	0	0	0	0	0	0	0	0	0	0	0
5171	0	2	0	0	0	0	0	0	0	0	0	0
5541	0	0	2	0	0	0	0	0	0	0	0	0
1124	0	2	0	0	0	0	0	0	0	0	0	0
5069	2	0	0	0	0	0	0	0	0	0	0	0
5053	1	0	0	0	0	0	0	0	0	0	0	0
3538	5	0	0	0	2	1	0	0	0	0	0	0
1750	2	0	0	0	0	0	0	0	0	0	0	0
103	2	0	0	0	0	0	0	0	0	0	0	0
4142	1	1	0	0	0	0	0	0	0	0	0	0
323	1	0	0	0	0	0	0	0	0	0	2	0
5148	1	0	0	0	0	0	0	0	0	0	0	0
5296	9	1	0	0	0	0	0	0	0	0	0	0
867	5	0	0	4	0	0	0	0	0	0	0	0
2629	9	0	6	0	0	0	0	0	1	0	0	0
1931	12	1	13	0	0	0	0	0	0	0	0	0
3619	2	25	0	0	0	0	0	0	0	0	0	0
266	18	0	0	0	0	0	0	0	0	0	0	0
5345	2	0	5	0	0	0	0	0	0	0	0	0
4285	4	0	2	10	0	0	0	0	2	0	0	0
4424	5	6	3	0	0	0	0	0	0	0	0	0
1505	18	0	0	0	0	0	0	0	0	0	0	0
3717	5	0	0	0	0	0	0	0	0	0	0	0
5455	7	29	0	0	0	0	0	5	0	0	0	0
3475	2	5	0	0	0	0	0	0	0	0	0	0
3468	1	11	0	0	0	0	0	0	0	0	0	0
449	10	20	0	0	0	0	0	0	0	0	0	0
1026	0	3	0	0	0	0	0	0	0	0	0	0
3379	0	2	0	0	0	0	0	0	0	0	0	0
2272	15	0	5	9	0	0	0	0	0	0	0	0
4000	6	11	0	0	0	0	0	0	0	0	0	0
4918	3	1	7	0	0	0	0	0	0	0	0	0
1423	8	0	0	4	0	0	0	0	0	0	0	0
4981	4	5	0	0	0	0	0	0	0	0	0	0
1039	2	0	0	0	0	0	0	1	0	0	0	0
2203	0	0	0	0	0	0	4	0	0	0	0	0
2671	2	0	6	0	0	0	0	0	0	0	0	0
1077	2	22	0	0	0	0	0	0	0	0	0	0
3222	3	0	4	0	0	0	0	0	0	0	0	0
5136	37	0	0	0	0	0	0	0	0	0	0	0
3415	3	0	6	0	0	0	0	0	0	0	0	0
2332	24	3	12	0	0	0	0	0	0	0	0	0
3846	4	0	12	0	0	0	0	0	0	0	0	0
2490	1	0	0	24	0	0	0	0	0	0	0	0
3346	2	0	3	0	0	0	0	0	0	0	0	0
2445	23	0	0	0	0	0	0	0	0	0	0	0
4276	9	0	5	11	0	0	0	0	0	0	0	0
4916	0	0	0	17	0	0	0	0	0	0	0	0
3048	8	0	0	0	0	0	0	0	0	0	0	0
1924	0	2	1	0	0	0	0	0	0	0	0	0
4834	15	0	0	0	0	0	0	0	0	0	0	0
2146	8	0	0	0	0	0	0	0	0	0	0	0
414	2	0	0	0	0	0	0	0	0	0	0	0
5765	18	0	0	0	0	0	0	0	0	0	0	0
813	19	0	0	0	0	0	0	0	0	0	0	0
2972	17	0	0	0	0	0	0	0	0	0	0	0
3300	14	0	0	4	0	0	0	0	0	0	0	0
1766	0	9	0	0	0	0	0	0	0	0	0	0
5450	0	10	0	0	0	0	0	0	0	0	0	0
1475	3	7	0	0	0	0	0	0	0	0	0	0
1044	4	0	0	0	0	0	0	0	0	0	0	0
5719	10	0	0	0	0	0	0	0	0	0	0	0
845	4	14	0	0	0	0	0	0	0	0	0	0
2907	2	0	0	14	0	0	0	0	0	0	0	0
3718	34	0	0	0	0	0	0	0	0	0	0	0
4468	4	4	6	0	0	0	0	0	0	0	0	0
4659	7	0	0	0	0	0	0	0	0	0	0	0
2707	4	0	4	3	0	0	0	0	0	0	0	0
3636	18	0	0	0	0	0	0	0	0	0	0	0
1547	21	0	0	0	0	0	0	0	0	0	0	0
1242	0	0	0	10	0	0	0	0	0	0	0	0
4305	4	0	5	0	0	0	0	0	0	0	0	0
4244	2	10	4	0	0	0	0	0	0	0	0	0
4483	9	0	10	5	0	0	0	0	0	0	0	0
1404	4	26	0	0	0	0	0	0	0	0	0	0
4328	0	0	0	13	0	0	0	0	0	0	0	0
5848	12	0	0	0	0	0	0	0	0	0	0	0
2974	27	11	2	0	0	0	0	0	0	0	0	0
4787	9	1	0	0	0	0	13	0	0	0	0	0
1786	7	6	0	0	0	0	0	0	0	0	0	0
3610	3	0	0	1	0	0	0	0	0	0	0	0
3695	1	0	6	0	0	0	0	0	0	0	0	0
2350	16	0	0	0	0	0	0	0	0	0	0	0
3318	15	0	0	0	0	0	0	0	0	0	0	0
3088	17	0	0	0	0	0	0	0	0	0	0	0
4432	1	0	0	0	0	3	0	0	0	0	0	0
916	4	0	0	0	0	0	0	0	0	0	0	0
1748	11	0	0	0	0	0	0	0	0	0	0	0
1173	6	0	0	2	0	0	0	0	0	0	0	0
5821	1	4	3	0	0	0	0	0	0	0	0	0
5287	3	19	0	0	0	0	0	0	0	0	0	0
3023	4	0	0	0	0	0	0	0	0	0	0	0
4045	12	11	0	0	0	0	0	0	0	0	0	0
1250	12	0	0	0	0	0	0	0	0	0	0	0
307	10	0	0	0	0	0	0	0	0	0	0	0
2407	16	10	3	0	0	0	0	0	0	0	0	0
2439	6	0	8	0	0	0	0	0	0	0	0	0
4487	1	0	1	0	0	0	0	0	0	0	0	0
18	11	7	0	0	0	0	0	0	0	0	0	0
2248	12	0	0	0	0	0	0	0	0	0	0	0
3141	14	0	0	0	0	0	0	0	0	0	0	0
5181	3	0	0	3	0	0	0	0	1	0	0	0
1487	0	4	5	0	0	0	0	0	0	0	0	0
1887	5	0	12	0	0	0	0	0	0	0	0	0
4289	3	0	1	4	0	0	0	0	1	0	0	0
4063	2	0	0	0	0	0	0	0	0	0	0	0
3884	4	0	3	0	0	0	0	0	0	0	0	0
5058	1	6	0	0	0	0	0	0	0	0	0	0
146	3	15	0	0	0	0	0	0	0	0	0	0
4599	3	0	0	0	0	0	0	0	0	0	0	0
915	1	2	0	0	0	0	0	0	0	0	0	0
49	3	9	0	0	0	0	0	0	0	0	0	0
1912	5	11	0	0	0	0	0	0	0	0	0	0
4268	2	13	0	0	0	0	0	0	0	0	0	0
4284	2	3	6	0	0	0	0	0	0	0	0	0
3453	33	6	4	0	0	0	0	0	0	0	0	0
5126	8	0	1	3	0	0	0	0	0	0	0	0
4998	3	0	0	0	0	0	0	0	0	0	0	0
1296	26	0	0	6	0	0	0	0	0	0	0	0
3965	3	0	0	0	0	0	0	0	0	0	0	0
1365	8	0	4	0	0	0	0	0	0	0	0	0
2387	5	29	0	0	0	0	0	0	0	0	0	0
2724	8	2	3	15	0	0	0	0	0	0	0	0
552	6	11	1	0	0	0	0	0	0	0	0	0
2057	4	20	4	0	0	0	0	0	0	0	0	0
4616	5	10	4	0	0	0	0	0	0	0	0	0
1862	3	0	0	0	0	0	0	0	0	0	0	0
5518	20	0	1	0	0	0	0	0	0	0	0	0
348	10	0	0	0	0	0	0	0	0	0	0	0
1967	16	13	0	0	0	0	0	0	0	0	0	0
2643	4	17	4	0	0	0	0	0	0	0	0	0
3669	3	0	0	12	0	0	0	0	0	0	0	0
5748	31	0	0	0	0	0	0	0	0	0	0	0
2690	0	0	0	4	0	0	5	0	0	0	0	0
2065	7	0	0	0	0	0	0	0	0	0	0	0
4973	3	10	0	0	0	0	0	0	0	0	0	0
5199	31	2	0	0	0	0	0	0	0	0	0	0
5003	2	15	0	0	0	0	0	0	0	0	0	0
4571	8	0	3	20	0	0	0	0	0	0	0	0
1057	0	0	0	3	0	0	0	0	0	0	0	0
4352	3	0	0	1	0	0	0	0	0	0	0	0
5523	21	0	0	0	0	0	0	0	0	0	0	0
5544	5	14	0	0	0	0	0	0	0	0	0	0
893	2	0	3	0	0	0	0	0	0	0	0	0
3039	8	0	0	0	0	0	0	0	0	0	0	0
3886	6	0	2	5	0	0	0	0	0	0	0	0
4302	3	15	0	0	0	0	0	0	0	0	0	0
1514	12	23	0	0	0	0	0	0	0	0	0	0
5323	0	0	0	3	0	0	0	0	0	0	0	0
1116	2	15	0	0	0	0	0	0	0	0	0	0
3419	9	0	0	0	0	0	0	0	0	0	0	0
1301	22	13	0	0	0	0	0	0	0	0	0	0
2633	0	0	3	0	0	0	0	0	0	0	0	0
2068	14	0	0	0	0	0	0	0	0	0	0	0
1812	2	4	0	0	0	0	0	0	0	0	0	0
5092	3	0	0	0	0	0	0	0	0	0	0	0
5474	4	3	0	0	0	0	0	0	0	0	0	0
1392	10	0	4	0	0	0	0	0	0	0	0	0
478	22	0	0	0	0	0	0	0	0	0	0	0
2133	2	1	4	0	0	0	0	0	0	0	0	0
4691	2	0	0	16	0	0	0	0	0	0	0	0
860	6	0	0	0	0	0	0	0	0	0	0	0
4387	0	9	0	0	0	0	0	0	0	0	0	0
5034	11	0	0	14	0	0	0	0	0	0	0	0
3391	2	0	0	20	0	0	0	0	0	0	0	0
1068	8	1	0	0	0	0	0	0	0	0	0	0
4934	10	0	0	0	0	0	0	0	0	0	0	0
2363	2	0	0	6	0	0	0	0	0	0	0	0
1543	18	0	0	0	0	0	0	0	0	0	0	0
17	0	0	0	0	0	0	26	0	0	0	0	0
2508	4	0	0	0	0	0	0	0	0	0	0	0
22	1	1	0	0	0	0	0	0	0	0	0	0
3509	4	0	0	0	0	0	0	0	0	0	0	0
4047	2	0	0	0	0	0	0	0	0	0	0	0
3085	6	9	4	0	0	0	0	0	0	0	0	0
3649	16	0	0	0	0	0	0	0	0	0	0	0
2109	1	0	0	20	0	0	0	0	0	0	0	0
2898	2	3	1	0	0	0	0	0	0	0	0	0
3534	15	0	15	0	0	0	0	0	0	0	0	0
3914	5	11	10	0	0	0	0	0	0	0	0	0
341	8	0	0	0	0	0	0	0	0	0	0	0
5542	15	0	0	0	0	0	0	0	0	0	0	0
4629	6	1	14	4	0	0	0	0	0	0	0	0
4952	9	0	0	0	0	0	0	0	0	0	0	0
2814	8	0	1	0	0	0	0	0	0	0	0	0
1424	3	0	0	0	0	0	0	0	0	0	0	0
244	5	0	0	0	0	0	6	0	0	0	0	0
1544	1	8	0	0	0	0	0	0	0	0	0	0
971	12	18	0	0	0	0	0	0	0	0	2	0
1810	7	0	0	0	0	0	0	0	0	0	0	0
5246	13	0	0	0	0	0	0	0	0	0	0	0
428	6	0	0	0	0	0	0	0	0	0	0	0
2281	3	19	0	0	0	0	0	0	0	0	0	0
1980	3	0	0	0	0	0	0	0	0	0	0	0
4685	1	12	0	0	0	0	0	0	0	0	0	0
3555	7	0	6	0	0	0	0	0	0	0	0	0
5008	17	2	0	0	0	0	0	0	0	0	0	0
5275	2	11	0	0	0	0	0	0	0	0	0	0
5622	6	0	2	0	0	0	0	0	0	0	0	0
1563	1	5	0	0	0	0	0	0	0	0	0	0
1413	2	0	1	0	0	0	0	0	0	0	0	0
559	14	0	0	0	0	0	0	0	0	0	0	0
317	1	2	1	0	0	0	0	0	0	0	0	0
1635	2	0	2	0	0	0	0	0	0	0	0	0
2760	8	0	0	0	0	0	0	1	0	0	0	0
3294	0	0	0	15	0	0	0	0	0	0	0	0
1222	0	0	2	0	0	0	0	0	0	0	0	0
451	8	0	0	0	0	0	0	0	0	0	0	0
4665	6	2	7	9	0	0	0	0	0	0	0	0
4688	14	0	0	0	0	0	0	0	0	0	0	0
713	19	0	0	0	0	0	0	0	0	0	0	0
389	10	0	0	0	0	0	0	0	0	0	0	0
702	4	0	0	0	0	0	0	0	0	0	0	0
5451	3	0	0	0	0	0	1	0	0	0	0	0
889	14	0	0	0	0	0	0	0	0	0	0	0
3403	2	0	0	0	0	0	0	0	0	0	0	0
1389	4	0	0	0	0	0	0	0	0	0	0	0
681	20	30	0	0	0	0	0	0	0	0	0	0
5456	7	0	0	0	0	0	0	0	0	0	0	0
458	2	0	0	0	0	0	0	1	0	0	0	0
627	9	0	2	0	0	0	0	0	0	0	0	0
4798	10	0	0	0	0	0	0	0	0	0	0	0
107	8	0	0	0	0	0	0	0	0	0	0	0
579	8	7	0	0	0	0	0	0	0	0	0	0
2476	0	1	0	0	0	0	11	0	0	0	0	0
1934	2	0	0	0	0	0	0	0	0	0	0	0
5485	4	11	0	0	0	0	0	0	0	0	0	0
2067	4	1	1	0	0	0	0	0	0	0	0	0
4072	12	8	0	0	0	0	0	0	0	0	0	0
4722	2	0	0	0	0	0	0	0	0	0	0	0
4349	11	0	0	2	0	0	0	0	0	0	0	0
1432	32	0	0	0	0	0	0	0	0	0	0	0
2949	12	0	2	0	0	0	0	0	0	0	0	0
2674	10	0	0	1	0	0	0	0	0	0	0	0
3644	8	0	0	0	0	0	0	0	0	0	0	0
1821	9	0	0	0	0	0	0	0	0	0	0	0
584	0	2	0	0	0	0	0	0	0	0	0	0
2058	9	0	0	0	0	0	0	0	0	0	0	0
1399	2	10	0	0	0	0	0	0	0	0	0	0
556	9	1	0	0	0	0	0	0	0	0	0	0
2031	9	0	0	0	0	0	0	0	0	0	0	0
3850	7	7	5	0	0	0	0	0	0	0	0	0
3349	20	13	1	0	0	0	0	1	0	0	0	0
1675	3	11	2	0	0	0	0	0	0	0	0	0
1199	7	0	9	0	0	0	0	0	0	0	0	0
907	13	0	0	0	0	0	0	0	0	0	0	0
4307	10	0	9	1	0	0	0	0	0	0	0	0
3814	1	6	0	0	0	0	0	0	0	0	0	0
5417	8	0	0	0	0	0	0	0	0	0	0	0
1969	12	0	0	0	0	0	0	0	0	0	0	0
3054	1	13	0	0	0	0	0	1	0	0	0	0
862	24	0	0	0	0	0	0	0	0	0	0	0
419	2	0	0	0	0	0	0	0	0	0	0	0
3083	26	5	0	0	0	0	0	0	0	0	0	0
3059	12	0	0	0	0	0	0	0	0	0	0	0
1753	10	0	0	0	0	0	0	0	0	0	0	0
569	3	20	0	0	0	0	0	0	0	0	0	0
4219	0	9	0	0	0	0	0	0	0	0	0	0
4919	2	7	0	0	0	0	0	0	0	0	0	0
4970	3	0	2	0	0	0	0	0	0	0	0	0
4594	37	0	14	0	0	0	0	0	0	0	0	0
2154	4	0	0	0	0	0	0	0	0	0	0	0
5477	9	0	0	7	0	0	0	0	0	0	0	0
1621	2	0	0	0	0	0	0	0	0	0	0	0
1562	3	22	0	0	0	0	0	0	0	0	0	0
5280	19	0	0	0	0	0	0	0	0	0	0	0
3125	0	13	0	0	0	0	0	0	0	0	0	0
2525	2	0	2	0	0	0	0	0	0	0	0	0
528	2	7	2	0	0	0	0	0	0	0	0	0
1523	1	3	0	0	0	0	0	1	0	0	0	0
1800	13	0	0	0	0	0	0	0	0	0	0	0
3786	10	0	0	37	0	0	0	0	0	0	0	0
4251	2	0	0	0	0	0	0	0	0	0	0	0
5046	10	11	6	0	0	0	0	0	0	0	0	0
1136	4	0	3	0	0	0	0	0	0	0	0	0
785	2	0	0	14	0	0	0	0	0	0	0	0
5483	31	0	1	8	0	0	0	0	0	0	0	0
2969	3	20	0	0	0	0	0	0	0	0	0	0
5289	2	0	0	0	0	0	0	0	0	0	0	0
4015	1	0	0	2	0	0	0	0	0	0	0	0
3035	2	0	0	0	0	0	0	0	0	0	0	0
401	24	0	0	0	0	0	0	0	0	0	0	0
4983	6	0	3	0	0	0	0	0	0	0	0	0
3356	9	0	0	0	0	0	0	0	0	0	0	0
2207	4	1	0	0	0	0	0	0	0	0	0	0
2274	10	0	0	0	0	0	0	3	0	0	0	0
1744	1	3	0	0	0	0	0	0	0	0	0	0
1003	1	5	1	0	0	0	0	0	0	0	0	0
4628	10	0	1	0	0	0	0	0	0	0	0	0
1784	9	0	0	10	0	0	0	0	0	0	0	0
835	15	0	0	0	0	0	0	0	0	0	0	0
4194	7	0	1	0	0	0	0	0	0	0	0	0
1147	3	0	0	0	0	0	0	0	0	0	0	0
1046	8	6	2	0	0	0	0	0	0	0	0	0
2299	9	0	15	0	0	0	0	0	0	0	0	0
3377	0	0	0	0	0	0	13	0	0	0	0	0
5396	2	0	2	9	0	0	0	0	0	0	0	0
1409	11	0	0	0	0	0	0	0	0	0	0	0
2149	5	0	0	0	0	0	0	0	0	0	0	0
1354	28	0	0	0	0	0	0	0	0	0	0	0
2653	4	0	13	0	0	0	0	0	0	0	0	0
2364	2	0	0	0	0	0	0	0	0	0	0	0
339	1	0	0	9	0	0	0	0	0	0	0	0
2959	1	1	11	0	0	0	0	0	0	0	0	0
3771	7	9	0	0	0	0	0	0	0	0	0	0
4652	2	0	0	0	0	0	0	0	0	0	0	0
854	14	0	0	0	0	0	0	0	0	0	0	0
131	4	0	0	0	0	0	0	0	0	0	0	0
3738	7	1	11	0	0	0	0	0	0	0	0	0
93	5	0	7	0	0	0	0	0	0	0	0	0
225	1	0	1	0	0	0	0	0	0	0	0	0
4070	5	0	0	0	0	0	0	0	0	0	0	0
2491	7	0	0	0	0	0	0	0	0	0	0	0
1529	1	4	1	0	0	0	0	0	0	0	0	0
4325	5	0	0	0	0	0	0	0	0	0	0	0
2546	6	0	1	0	0	0	0	0	0	0	0	0
485	3	0	0	0	0	0	0	0	0	0	0	0
790	2	0	0	0	0	0	0	0	0	0	0	0
1243	8	0	7	0	0	0	0	0	0	0	0	0
1676	1	11	0	0	0	0	0	0	0	0	0	0
1309	0	2	1	0	0	0	0	0	0	0	0	0
1561	2	0	0	0	0	0	0	0	0	0	0	0
4793	8	0	2	0	0	0	0	0	0	0	0	0
2422	4	0	0	3	0	0	0	0	0	0	0	0
1948	7	0	7	4	0	0	0	0	0	0	0	0
3536	1	0	1	0	0	0	0	0	0	0	0	0
1337	7	0	0	0	0	0	0	0	0	0	0	0
4539	6	1	0	0	0	0	0	0	0	0	0	0
5141	0	0	0	6	0	0	0	0	0	0	0	0
1100	3	1	0	0	0	0	0	0	0	0	0	0
34	6	1	0	0	0	0	0	0	0	0	0	0
5526	3	17	0	0	0	0	0	0	0	0	0	0
3462	17	0	0	0	0	0	0	0	0	0	0	0
3444	1	3	0	0	0	0	0	0	0	0	0	0
4076	3	0	3	0	0	0	0	0	0	0	0	0
2119	10	0	0	0	0	0	0	0	0	0	0	0
5359	14	0	0	0	0	0	0	0	0	0	0	0
5537	8	0	2	0	0	0	0	0	0	0	0	0
4579	0	0	0	0	0	0	11	0	0	0	0	0
1537	3	0	0	0	0	0	0	0	0	0	0	0
5464	13	0	0	0	0	0	0	0	0	0	0	0
3213	8	8	6	0	0	0	0	0	0	0	0	0
4936	1	9	0	0	0	0	0	0	0	0	0	0
2184	10	0	7	0	0	0	0	0	0	0	0	0
65	4	0	0	0	0	0	0	0	0	0	0	0
2659	3	0	0	0	0	0	0	0	0	0	0	0
5357	2	0	0	0	0	0	0	0	0	0	0	0
1084	1	2	1	0	0	0	0	0	0	0	0	0
4903	3	8	1	0	0	0	0	0	0	0	0	0
3952	4	0	9	0	0	0	0	0	0	0	0	0
1836	3	6	2	0	0	0	0	0	0	1	0	0
3411	4	0	9	0	0	0	0	0	0	0	0	0
2372	5	10	0	0	0	0	0	0	0	0	0	0
2950	7	0	0	0	0	0	0	0	0	0	0	0
875	0	0	0	0	0	0	5	0	0	0	0	0
2875	6	0	0	0	0	0	0	0	0	0	0	0
4604	6	21	2	0	0	0	0	0	0	0	0	0
1050	5	0	0	0	0	0	0	0	0	0	0	0
3783	4	0	0	0	0	0	0	0	0	0	0	0
122	5	17	0	0	0	0	0	0	0	0	0	0
969	2	7	0	0	0	0	0	0	0	0	0	0
2734	5	0	0	0	0	0	0	0	0	0	0	0
718	2	0	0	0	0	0	0	0	0	0	0	0
2310	0	8	0	0	0	0	0	0	0	0	0	0
4588	2	3	0	0	0	0	0	0	0	0	0	0
5680	5	0	0	0	0	0	0	0	0	0	0	0
429	19	0	0	0	0	0	0	0	0	0	0	0
1502	6	0	0	0	0	0	0	0	0	0	0	0
1798	3	0	0	0	0	0	0	0	0	0	0	0
5555	10	0	0	0	0	0	0	0	0	0	0	0
4830	0	0	0	31	0	0	0	0	0	0	0	0
3602	3	0	0	0	0	0	0	0	0	0	0	0
3359	6	12	5	0	0	0	0	0	0	0	0	0
4209	11	2	1	0	0	0	0	0	0	0	0	0
3138	8	0	0	0	0	0	0	0	0	0	0	0
4783	18	0	8	5	0	0	0	0	0	0	0	0
2677	0	3	3	0	0	0	0	0	0	0	0	0
5568	10	0	0	0	0	4	1	0	0	0	0	0
5018	19	0	0	0	0	0	0	0	0	0	0	0
1670	1	0	2	0	0	0	0	0	0	0	0	0
258	11	0	0	0	0	0	0	0	0	0	0	0
4892	2	0	1	9	0	0	0	0	0	0	0	0
5399	29	0	0	0	0	0	0	0	0	0	0	0
2268	2	16	0	0	0	0	0	0	0	0	0	0
2335	1	0	5	0	0	0	0	0	0	0	0	0
4450	9	0	0	0	0	0	0	0	0	0	0	0
2498	1	0	0	2	0	0	0	0	0	0	0	0
888	0	0	0	5	0	0	0	0	0	0	0	0
1608	4	15	0	0	0	0	0	0	0	0	0	0
2520	9	0	0	0	0	0	0	0	0	0	0	0
4270	7	0	3	0	0	0	0	0	0	0	0	0
966	6	8	2	0	0	0	0	0	0	0	0	0
5023	10	0	0	0	0	0	0	0	0	0	0	0
4448	3	0	2	0	0	0	0	0	0	0	0	0
1946	1	2	6	0	0	0	0	0	9	0	0	0
2046	0	6	0	0	0	0	0	0	0	0	0	0
305	2	0	0	0	0	0	0	0	0	0	0	0
4322	8	0	4	1	0	1	0	0	0	0	0	0
3863	0	0	0	0	0	0	6	0	0	0	0	0
3526	13	14	1	0	0	0	0	0	0	0	0	0
2523	9	0	0	0	0	0	0	0	0	0	0	0
4956	12	0	0	0	0	0	0	0	0	0	0	0
5766	9	0	0	2	0	0	0	0	0	0	0	0
665	7	0	14	0	0	0	0	0	0	0	0	0
372	3	9	0	0	0	0	0	0	0	0	0	0
4116	0	0	7	0	0	0	0	0	0	0	0	0
3216	2	0	11	0	0	0	0	0	0	0	0	0
4725	1	0	4	1	0	0	0	0	0	0	0	0
2460	6	0	3	0	0	0	0	0	0	0	0	0
4064	7	0	0	0	0	0	0	0	0	0	0	0
3323	7	0	0	9	0	0	2	0	0	0	0	0
296	2	0	3	0	0	0	0	0	0	0	0	0
519	7	0	0	0	0	0	0	0	0	0	0	0
4597	10	0	0	0	0	0	0	0	0	0	0	0
5750	6	8	1	0	0	0	0	0	0	0	0	0
2642	0	0	2	0	0	0	0	0	0	0	0	0
4561	15	0	0	4	0	0	0	0	0	0	0	0
2171	6	6	6	0	0	0	0	0	0	0	0	0
5079	2	0	0	0	0	0	0	0	0	0	0	0
4602	3	0	0	0	0	0	0	0	0	0	0	0
1394	6	10	1	0	0	0	0	0	0	0	0	0
1733	0	1	1	0	0	0	0	0	0	0	0	0
2846	5	15	3	0	0	0	0	0	0	0	0	0
1860	1	0	0	0	0	2	0	0	0	0	0	0
3935	0	4	2	0	0	0	0	0	0	0	0	0
851	13	0	3	0	0	0	0	0	0	0	0	0
369	1	0	0	0	0	0	0	1	0	0	0	0
5652	0	1	1	0	0	0	0	0	0	0	0	0
2585	4	0	0	27	0	0	0	0	0	0	0	0
1649	16	0	0	0	0	0	0	0	0	0	0	0
929	10	0	0	16	0	0	0	0	0	0	0	0
5447	2	0	0	0	0	0	0	0	0	0	0	0
3354	1	0	1	0	0	0	0	0	0	0	0	0
1166	12	0	11	0	0	0	0	0	0	0	0	0
1477	7	5	0	0	0	0	0	0	0	0	0	0
1534	4	0	0	0	0	0	0	0	0	0	0	0
3903	0	6	0	0	0	0	0	0	0	0	0	0
1723	3	25	0	0	0	0	0	0	0	0	0	0
2213	13	0	0	0	0	0	0	0	0	0	0	0
1181	2	7	0	0	0	0	0	0	0	0	0	0
1625	1	0	0	15	0	0	0	0	0	0	0	0
